location_id,business_date,orders,gross_cents,refund_cents,labor_minutes,completed_jobs,on_time_jobs
L0004,2025-01-07,82,331690,2928,574,74,67
L0004,2025-01-08,66,225654,3120,462,62,61
L0004,2025-01-09,73,303607,10696,438,63,57
L0004,2025-01-10,83,206919,6772,498,82,77
L0004,2025-01-11,97,236486,10257,291,93,89
L0004,2025-01-12,102,303756,11002,306,86,77
L0004,2025-01-13,66,266508,4435,396,61,57
L0004,2025-01-14,71,280947,3558,355,60,53
L0004,2025-01-15,88,182336,3138,440,79,77
L0004,2025-01-16,67,225053,8313,335,62,57
L0004,2025-01-17,89,364544,2175,356,88,86
L0004,2025-01-18,73,236593,4402,511,65,58
L0004,2025-01-19,108,207360,9893,432,107,93
L0004,2025-01-20,71,305868,10979,426,69,61
L0004,2025-01-21,70,281400,9669,490,60,56
L0004,2025-01-22,81,319545,7782,324,79,74
L0004,2025-01-23,76,173584,7426,304,66,63
L0004,2025-01-24,72,260208,10923,360,69,60
L0004,2025-01-25,107,462989,14129,428,95,89
L0004,2025-01-26,100,234900,7567,500,92,81
L0004,2025-01-27,67,232691,1321,335,64,63
L0004,2025-01-28,66,166650,8225,462,65,60
L0004,2025-01-29,72,141912,5974,360,67,61
L0004,2025-01-30,79,154603,3915,237,73,71
L0004,2025-01-31,61,206546,6894,183,56,49
L0004,2025-02-01,82,203442,6630,246,74,70
L0004,2025-02-02,75,288750,11562,525,65,56
L0004,2025-02-03,78,204906,1856,390,76,72
L0004,2025-02-04,64,145088,4865,192,61,56
L0004,2025-02-05,88,294888,2057,352,82,80
L0004,2025-02-06,86,217752,1592,430,83,74
L0004,2025-02-07,64,149632,772,320,63,54
L0004,2025-02-08,94,359174,11314,564,83,76
L0004,2025-02-10,68,297432,12533,204,63,55
L0004,2025-02-11,61,254187,4685,183,59,51
L0004,2025-02-12,78,330408,10011,468,72,69
L0004,2025-02-13,70,234640,9181,490,68,58
L0004,2025-02-14,70,244580,8881,490,65,56
L0004,2025-02-15,75,320775,15841,375,74,67
L0004,2025-02-16,94,219114,5990,564,88,81
L0004,2025-02-17,89,160734,4166,267,77,73
L0004,2025-02-18,61,197152,6642,183,56,53
L0004,2025-02-19,69,279588,1475,345,62,56
L0004,2025-02-20,65,204945,9530,390,63,62
L0004,2025-02-21,79,315921,8154,474,77,75
L0004,2025-02-22,96,391104,5621,480,89,86
L0004,2025-02-23,82,158014,3458,574,73,71
L0004,2025-02-24,86,263332,5043,258,82,73
L0004,2025-02-25,85,258315,4806,255,75,68
L0004,2025-02-26,75,283200,3380,375,73,71
L0004,2025-02-27,64,140928,6653,256,62,54
L0004,2025-02-28,63,193599,6954,441,62,60
L0004,2025-03-01,100,307900,12049,400,85,76
L0004,2025-03-02,88,200728,2426,264,78,66
L0004,2025-03-03,71,220384,10457,355,63,59
L0004,2025-03-04,76,152532,3994,228,66,57
L0004,2025-03-05,78,329706,11888,468,73,68
L0004,2025-03-06,80,318800,14832,480,68,63
L0004,2025-03-07,63,193473,7151,378,60,55
L0004,2025-03-08,81,266328,9716,405,73,70
L0004,2025-03-09,89,288271,12413,445,82,79
L0004,2025-03-10,85,190230,6511,425,76,70
L0004,2025-03-11,76,286900,5833,532,68,62
L0004,2025-03-12,81,203148,1728,567,76,74
L0004,2025-03-13,63,228249,10959,189,55,51
L0004,2025-03-14,70,310870,2821,280,66,64
L0004,2025-03-16,77,306152,10011,462,68,60
L0004,2025-03-17,87,265089,12499,435,85,84
L0004,2025-03-18,85,255340,11630,255,73,62
L0004,2025-03-19,68,131036,4796,408,60,56
L0004,2025-03-20,66,165660,2231,396,60,58
L0004,2025-03-21,86,199004,1638,258,74,64
L0004,2025-03-22,77,181874,4313,462,72,70
L0004,2025-03-23,88,311256,7860,440,82,72
L0004,2025-03-24,82,316110,14761,574,73,66
L0004,2025-03-25,63,237636,2044,441,62,61
L0004,2025-03-26,62,266476,6998,186,53,50
L0004,2025-03-27,87,347217,9062,609,84,82
L0004,2025-03-28,89,267534,1763,623,79,75
L0004,2025-03-29,89,221788,7659,445,83,80
UNKNOWN,2025-03-30,90,264420,8649,450,79,77
L0004,2025-03-31,78,188682,4083,312,74,66
L0004,2025-04-01,86,275544,13372,602,85,83
L0004,2025-04-02,83,230242,8673,332,78,69
L0004,2025-04-03,83,188825,4887,498,71,63
L0004,2025-04-04,71,241187,2781,426,65,55
L0004,2025-04-05,107,210576,6087,535,92,91
L0004,2025-04-06,84,243012,4007,588,81,73
L0004,2025-04-07,78,202644,7193,,72,64
L0004,2025-04-08,72,284472,7131,288,62,59
L0004,2025-04-09,62,262446,11179,434,58,54
L0004,2025-04-10,64,287232,9811,256,61,60
L0004,2025-04-11,88,388608,19347,528,80,76
L0004,2025-04-12,100,293500,6523,500,96,95
L0004,2025-04-13,74,193954,2527,444,69,60
L0004,2025-04-14,63,227304,2193,189,60,52
L0004,2025-04-15,75,335550,15764,450,70,62
L0004,2025-04-16,75,285675,285676,225,69,64
L0004,2025-04-17,74,305102,15140,370,68,64
L0004,2025-04-18,63,251307,5102,378,61,58
L0004,2025-04-19,107,276274,6231,321,95,89
L0004,2025-04-20,98,232554,1428,686,83,73
L0004,2025-04-21,75,273000,1567,375,74,63
L0004,2025-04-22,84,331128,11760,588,77,67
L0004,2025-04-23,64,286592,13133,448,54,46
L0004,2025-04-24,61,186538,1749,427,59,52
L0004,2025-04-25,75,324075,13352,450,66,59
L0004,2025-04-26,76,316084,6155,304,70,67
L0004,2025-04-27,77,269500,5834,308,67,61
L0004,2025-04-28,85,366180,4430,510,77,78
L0004,2025-04-29,78,231036,9550,468,71,67
L0004,2025-04-30,72,181008,1211,288,67,64
L0004,2025-05-01,69,242535,3784,207,58,57
L0004,2025-05-02,90,349020,13844,360,79,70
L0004,2025-05-03,107,400501,4882,321,98,84
L0004,2025-05-04,94,343664,13169,658,80,70
L0004,2025-05-05,87,315027,6196,348,81,77
L0004,2025-05-06,67,185657,8196,402,64,62
L0004,2025-05-07,73,196005,4993,438,72,65
L0004,2025-05-08,68,215900,7805,204,59,52
L0004,2025-05-09,83,224100,7208,581,81,79
L0004,2025-05-10,87,342519,17059,609,80,73
L0004,2025-05-11,103,289945,9010,721,92,90
L0004,2025-05-12,61,227347,6295,366,58,54
L0004,2025-05-13,74,206090,8015,444,63,62
L0004,2025-05-14,63,237195,2913,378,59,57
L0004,2025-05-15,83,-100,12699,498,72,68
L0004,2025-05-16,81,321894,7779,405,69,65
L0004,2025-05-17,97,421077,16047,291,95,88
L0004,2025-05-18,86,318716,6837,344,81,76
L0004,2025-05-19,64,202944,2052,384,56,53
L0004,2025-05-20,83,226009,10262,581,74,70
L0004,2025-05-21,75,296775,7763,525,73,69
L0004,2025-05-22,84,173712,7779,252,73,63
L0004,2025-05-23,63,184590,2152,252,54,53
L0004,2025-05-24,107,429819,11315,642,105,96
L0004,2025-05-25,103,283353,8042,515,100,91
L0004,2025-05-26,78,309738,7755,390,76,71
L0004,2025-05-27,67,222641,8825,201,66,57
L0004,2025-05-28,65,259480,12661,260,58,51
L0004,2025-05-29,73,241922,7333,219,64,60
L0004,2025-05-30,89,354665,16463,534,79,77
L0004,2025-05-31,78,314886,6269,390,77,71
L0004,2025-06-01,93,223386,8441,558,90,81
L0004,2025-06-02,80,182240,4205,320,71,65
L0004,2025-06-03,78,211302,8351,312,75,64
L0004,2025-06-04,63,245448,6645,441,57,53
L0004,2025-06-05,64,227264,4949,320,57,51
L0004,2025-06-06,66,238854,5661,396,63,56
L0004,2025-06-07,104,246584,7868,416,101,89
L0004,2025-06-08,74,312206,2804,444,71,67
L0004,2025-06-09,77,181720,7715,385,67,62
L0004,2025-06-10,69,282210,4262,207,66,58
L0004,2025-06-11,64,190592,5172,256,58,50
L0004,2025-06-12,78,255918,7793,390,73,68
L0004,2025-06-13,75,311700,5199,525,63,54
L0004,2025-06-14,78,227448,7649,390,70,60
L0004,2025-06-15,79,345388,3196,316,69,64
L0004,2025-06-16,69,226596,7048,276,59,50
L0004,2025-06-17,70,172690,2065,280,60,58
L0004,2025-06-18,89,354131,12962,267,85,77
L0004,2025-06-19,61,196786,4195,366,54,53
L0004,2025-06-20,81,155277,1605,324,77,75
L0004,2025-06-21,77,163317,6424,231,70,60
L0004,2025-06-22,76,296628,7745,380,71,61
L0004,2025-06-23,64,272896,12431,256,56,53
L0004,2025-06-24,68,283832,3470,476,61,59
L0004,2025-06-25,85,157845,5874,425,78,68
L0004,2025-06-25,85,157845,5874,425,78,68
L0004,2025-06-26,88,340120,8966,616,86,75
L0004,2025-06-27,89,314793,4797,267,78,75
L0004,2025-06-28,90,295110,8874,270,86,74
L0004,2025-06-29,99,358182,8356,594,87,76
L0005,2025-01-01,152,281504,7636,456,151,137
L0005,2025-01-02,154,649572,24920,616,153,131
L0005,2025-01-03,193,444286,10712,1158,170,151
L0005,2025-01-04,216,958392,20150,1512,214,210
L0005,2025-01-05,190,437000,11964,760,168,143
L0005,2025-01-06,131,331823,11801,524,118,105
L0005,2025-01-07,162,618192,8708,972,156,143
L0005,2025-01-08,164,316356,14111,492,163,147
L0005,2025-01-09,131,534480,21418,524,124,114
L0005,2025-01-10,136,518024,18567,952,129,118
L0005,2025-01-11,175,738500,24195,875,174,167
L0005,2025-01-12,164,541200,20778,492,147,141
L0005,2025-01-13,193,672991,23390,772,174,154
L0005,2025-01-14,185,419580,2470,925,166,142
L0005,2025-01-15,156,293748,9241,780,148,134
L0005,2025-01-16,135,356805,9857,675,121,106
L0005,2025-01-17,170,358360,10433,850,165,146
L0005,2025-01-18,203,441728,13702,1421,194,174
L0005,2025-01-19,171,361494,6718,855,162,148
L0005,2025-01-20,169,617864,18314,507,160,150
L0005,2025-01-21,171,635094,21407,1197,152,147
L0005,2025-01-22,133,348593,4061,532,120,115
L0005,2025-01-23,184,379592,16348,920,173,167
L0005,2025-01-24,155,351075,2193,775,135,124
L0005,2025-01-25,157,384964,2430,785,139,131
L0005,2025-01-26,192,361152,16376,960,164,153
L0005,2025-01-27,152,682784,15609,608,149,132
L0005,2025-01-28,172,718444,33709,860,170,156
L0005,2025-01-29,149,624757,25779,596,143,140
L0005,2025-01-30,146,506912,15981,876,129,119
L0005,2025-01-31,159,446631,19908,636,158,142
L0005,2025-02-01,229,980349,37523,687,195,185
L0005,2025-02-02,178,584908,20961,1246,175,170
L0005,2025-02-03,154,438284,20658,616,137,122
L0005,2025-02-04,149,661411,4315,447,135,130
L0005,2025-02-05,183,645990,27074,732,179,170
L0005,2025-02-06,181,567978,3539,543,166,156
L0005,2025-02-07,129,337851,6459,387,121,105
L0005,2025-02-08,205,478060,17143,1025,200,183
L0005,2025-02-09,200,628200,8757,1200,193,174
L0005,2025-02-10,166,312744,14555,1162,164,154
L0005,2025-02-11,174,433434,14221,1218,149,132
L0005,2025-02-12,136,537608,24945,816,124,120
L0005,2025-02-13,190,549100,14956,760,169,154
L0005,2025-02-14,176,453200,10597,704,160,137
L0005,2025-02-15,174,728538,18663,522,165,151
L0005,2025-02-16,171,576270,21970,855,163,140
L0005,2025-02-17,159,516909,24434,1113,158,150
L0005,2025-02-17,159,516909,24434,1113,158,150
L0005,2025-02-18,153,522648,5723,1071,145,124
L0005,2025-02-19,151,561267,10821,1057,131,119
L0005,2025-02-20,161,474950,22171,805,154,150
L0005,2025-02-21,162,580608,11147,972,159,152
L0005,2025-02-22,216,435672,3248,864,189,162
L0005,2025-02-23,231,884037,18603,1617,197,181
L0005,2025-02-24,137,299071,5319,548,120,115
L0005,2025-02-25,142,257872,7913,852,131,128
L0005,2025-02-26,150,444600,15841,900,142,128
L0005,2025-02-27,131,482735,16741,786,127,119
L0005,2025-02-28,132,574068,11264,924,131,114
L0005,2025-03-01,216,451224,14486,648,201,182
L0005,2025-03-02,161,426972,17112,805,140,132
L0005,2025-03-03,180,552600,17771,900,177,167
L0005,2025-03-04,186,697686,22337,558,165,158
L0005,2025-03-05,156,306540,14958,624,144,135
L0005,2025-03-06,170,364310,8992,1020,151,135
L0005,2025-03-07,145,514895,3680,435,129,126
L0005,2025-03-08,190,784320,16467,1330,184,159
L0005,2025-03-09,168,427728,3010,1008,164,160
L0005,2025-03-10,172,749060,15251,688,167,147
L0005,2025-03-11,172,615072,3237,516,159,135
L0005,2025-03-12,171,729315,13584,1197,163,147
L0005,2025-03-13,148,342176,4649,444,128,121
L0005,2025-03-14,138,385020,12772,966,126,110
L0005,2025-03-15,156,386880,14796,936,153,151
L0005,2025-03-16,170,702440,15895,850,165,140
L0005,2025-03-17,183,763110,22850,915,171,146
L0005,2025-03-18,189,717822,5550,567,167,152
L0005,2025-03-19,156,583128,19256,780,135,123
L0005,2025-03-20,159,571446,8507,795,140,137
L0005,2025-03-21,186,632028,26854,930,184,177
L0005,2025-03-22,176,378928,4096,704,167,146
L0005,2025-03-23,193,532873,3793,579,170,153
L0005,2025-03-24,184,710608,5589,1104,157,136
L0005,2025-03-25,193,628215,24911,1351,186,165
L0005,2025-03-26,172,345032,8523,1032,170,167
L0005,2025-03-27,168,372456,2566,504,163,142
L0005,2025-03-28,176,635008,17417,528,169,147
L0005,2025-03-29,170,595340,3153,1020,164,147
L0005,2025-03-30,213,698001,11200,1491,201,183
L0005,2025-03-31,155,570245,16096,775,153,150
L0005,2025-04-01,162,337770,6474,648,139,127
L0005,2025-04-02,139,577267,19294,973,119,117
L0005,2025-04-03,185,570540,3056,925,182,178
L0005,2025-04-04,170,684930,22478,1020,160,152
L0005,2025-04-05,170,515950,15058,1020,146,139
L0005,2025-04-06,177,385860,7351,885,164,157
L0005,2025-04-07,167,465596,8696,1002,162,160
L0005,2025-04-08,169,549419,21452,507,146,133
L0005,2025-04-08,169,549419,21452,507,146,133
L0005,2025-04-09,144,602208,27247,1008,134,130
L0005,2025-04-10,181,750426,27875,1267,172,164
L0005,2025-04-11,179,655140,24256,1074,154,133
L0005,2025-04-12,189,625968,14475,1323,179,165
L0005,2025-04-13,187,673574,32097,1122,178,172
L0005,2025-04-14,137,534574,5513,548,134,122
L0005,2025-04-15,188,429768,10051,564,176,159
L0005,2025-04-16,148,493284,13253,592,132,115
L0005,2025-04-17,186,499038,19106,558,163,141
L0005,2025-04-18,166,683422,13807,996,152,139
L0005,2025-04-19,194,715278,25053,776,187,182
L0005,2025-04-20,186,512058,10372,558,183,180
L0005,2025-04-21,185,351685,14358,925,173,161
L0005,2025-04-22,169,703378,33817,1183,162,142
L0005,2025-04-23,189,479304,8327,756,187,165
L0005,2025-04-24,181,775585,24431,1086,162,157
L0005,2025-04-25,184,570216,5187,552,166,154
L0005,2025-04-26,166,575688,4405,830,157,137
L0005,2025-04-27,166,519082,24589,498,147,126
L0005,2025-04-28,162,626292,6375,486,147,132
L0005,2025-04-29,170,318920,15422,510,151,134
L0005,2025-04-30,155,332165,9141,620,151,136
L0005,2025-05-01,156,635388,3206,936,143,141
L0005,2025-05-02,133,502075,8179,798,118,117
L0005,2025-05-03,176,433136,13141,880,169,146
L0005,2025-05-04,232,828008,22950,1160,204,199
L0005,2025-05-05,174,507732,24999,870,154,135
L0005,2025-05-06,137,247696,1286,411,128,121
L0005,2025-05-07,178,712712,31682,534,153,142
L0005,2025-05-08,137,457717,9662,548,133,129
L0005,2025-05-09,153,396270,5932,459,140,134
L0005,2025-05-10,218,950480,35454,872,195,193
L0005,2025-05-11,209,894938,12372,1254,184,159
L0005,2025-05-12,141,580497,18654,564,134,115
L0005,2025-05-13,166,453678,17149,830,163,143
L0005,2025-05-14,163,462105,20674,489,155,152
L0005,2025-05-15,189,674919,15732,567,184,174
L0005,2025-05-16,186,505734,505735,1302,159,145
L0005,2025-05-17,199,378697,5738,1194,198,195
L0005,2025-05-18,159,693399,18443,477,137,128
L0005,2025-05-19,136,377536,16031,680,135,125
L0005,2025-05-20,157,343987,10682,471,148,146
L0005,2025-05-21,173,401706,16513,519,148,132
L0005,2025-05-22,165,496155,11449,1155,161,154
L0005,2025-05-23,129,434988,10555,903,118,111
L0005,2025-05-24,190,597360,5890,570,178,166
L0005,2025-05-25,199,877590,18423,1194,184,175
L0005,2025-05-26,133,409108,11492,665,124,111
L0005,2025-05-27,149,477396,23231,1043,133,124
L0005,2025-05-28,183,370209,5106,732,167,157
L0005,2025-05-29,159,590526,11752,1113,149,138
L0005,2025-05-30,136,268192,12444,544,125,118
L0005,2025-05-31,214,675598,14806,1284,207,181
L0005,2025-06-01,157,356547,8849,1099,136,133
L0005,2025-06-02,147,396312,14801,735,144,139
L0005,2025-06-03,146,323244,11470,876,124,117
L0005,2025-06-04,158,523612,18191,1106,153,151
L0005,2025-06-05,133,318003,3462,532,130,114
L0005,2025-06-06,192,537792,21156,1344,189,166
L0005,2025-06-07,159,468573,20297,1113,155,151
L0005,2025-06-08,206,425390,9556,1442,180,162
L0005,2025-06-09,163,615977,16795,815,156,145
L0005,2025-06-10,142,373602,5809,568,130,116
L0005,2025-06-11,153,620415,24086,765,131,120
L0005,2025-06-12,169,599105,14656,845,155,149
L0005,2025-06-13,144,639792,29153,720,124,120
L0005,2025-06-14,226,497878,10560,1582,196,172
L0005,2025-06-15,218,637432,20514,872,191,189
L0005,2025-06-16,129,390354,8041,774,115,113
L0005,2025-06-18,193,465323,7092,772,189,173
L0005,2025-06-19,175,645575,5723,700,157,143
L0005,2025-06-20,184,353832,10965,736,166,148
L0005,2025-06-21,182,495586,17771,1092,166,159
L0005,2025-06-22,198,382338,4556,990,195,181
L0005,2025-06-23,154,517594,11687,1078,135,122
L0005,2025-06-24,170,517990,5021,1190,146,128
L0005,2025-06-25,142,479960,7433,994,126,108
L0005,2025-06-26,184,640688,31734,736,167,154
L0005,2025-06-27,185,431420,8171,1110,181,158
L0005,2025-06-28,210,772590,4122,840,187,171
L0005,2025-06-29,180,743580,19117,1260,176,151
L0006,2025-01-01,177,534186,22465,708,160,145
L0006,2025-01-02,149,670351,20504,894,130,123
L0006,2025-01-03,180,720360,33305,720,160,156
L0006,2025-01-04,177,394710,15819,1062,163,149
L0006,2025-01-05,155,572105,22065,,140,127
L0006,2025-01-06,145,536645,4331,1015,133,125
L0006,2025-01-07,142,349320,2031,426,124,108
L0006,2025-01-08,167,308115,3669,835,158,138
L0006,2025-01-09,152,303240,12590,456,148,134
L0006,2025-01-11,207,584154,9191,621,187,159
L0006,2025-01-12,201,413658,18492,804,177,168
L0006,2025-01-13,145,633215,9068,1015,127,115
L0006,2025-01-14,145,269845,5189,870,131,115
L0006,2025-01-15,164,324556,4815,820,141,135
L0006,2025-01-16,174,718794,34615,1218,152,136
L0006,2025-01-17,173,405512,13622,865,155,153
L0006,2025-01-18,218,793084,26827,872,197,181
L0006,2025-01-19,207,477756,18253,828,185,173
L0006,2025-01-20,134,353358,5552,938,126,125
L0006,2025-01-21,145,284490,13937,725,134,128
L0006,2025-01-22,138,278898,9741,552,136,131
L0006,2025-01-23,157,400507,2111,942,143,123
L0006,2025-01-24,138,300150,8914,552,120,106
L0006,2025-01-25,204,571812,18449,1020,186,166
L0006,2025-01-26,208,442416,9371,1248,206,180
L0006,2025-01-27,172,649128,14387,516,146,140
L0006,2025-01-28,170,485010,9100,850,154,139
L0006,2025-01-29,154,374682,1944,1078,152,145
L0006,2025-01-30,149,495872,9348,1043,135,116
L0006,2025-01-31,183,451095,11112,915,160,153
L0006,2025-02-01,197,651676,22346,1182,188,179
L0006,2025-02-02,197,377255,12842,985,188,176
L0006,2025-02-03,161,396221,15727,966,137,124
L0006,2025-02-04,137,483884,11714,685,119,109
L0006,2025-02-05,171,370044,11385,855,148,143
L0006,2025-02-06,168,306768,12804,504,167,144
L0006,2025-02-07,143,509795,11144,572,125,110
L0006,2025-02-08,211,540160,20929,844,185,164
L0006,2025-02-09,197,867982,15789,1182,172,149
L0006,2025-02-10,155,342860,5820,465,131,124
L0006,2025-02-11,174,580812,28698,870,163,160
L0006,2025-02-12,148,474340,19808,740,147,139
L0006,2025-02-13,145,320450,14156,870,123,117
L0006,2025-02-14,179,526976,20454,716,177,160
L0006,2025-02-15,181,464989,15676,905,153,130
L0006,2025-02-16,174,629706,16879,1218,153,147
L0006,2025-02-17,155,696880,31871,930,151,135
L0006,2025-02-18,160,618560,16953,480,136,121
L0006,2025-02-19,135,489645,13072,945,134,118
L0006,2025-02-20,130,465530,2940,650,129,126
L0006,2025-02-21,155,357120,16614,930,147,127
L0006,2025-02-22,207,881820,18029,1242,177,167
L0006,2025-02-23,167,477787,4274,501,144,129
L0006,2025-02-24,161,373681,17912,1127,157,150
L0006,2025-02-25,149,526715,11285,596,133,123
L0006,2025-02-26,158,582388,24301,790,141,136
L0006,2025-02-27,134,259960,4913,402,125,111
L0006,2025-02-28,138,413034,9067,690,131,114
L0006,2025-03-01,167,336505,13434,1002,165,157
L0006,2025-03-02,162,305856,6173,972,151,149
L0006,2025-03-03,142,369058,10946,426,135,117
L0006,2025-03-04,178,542010,6703,712,163,149
L0006,2025-03-05,175,455175,2463,1225,168,145
L0006,2025-03-06,186,462954,4316,1116,183,160
L0006,2025-03-07,162,390096,9042,486,152,132
L0006,2025-03-08,163,543931,26980,489,157,151
L0006,2025-03-09,199,657496,6738,597,169,155
L0006,2025-03-10,161,667345,24170,483,148,142
L0006,2025-03-11,152,629280,12356,1064,132,116
L0006,2025-03-12,158,627418,17788,1106,145,134
L0006,2025-03-13,138,620586,620587,966,135,128
L0006,2025-03-14,127,527685,6466,889,111,98
L0006,2025-03-15,172,692988,33935,516,150,133
L0006,2025-03-16,172,685764,21237,860,157,145
L0006,2025-03-17,138,304290,2134,414,131,115
L0006,2025-03-18,162,434808,7602,1134,152,138
L0006,2025-03-19,135,495180,8140,810,116,114
L0006,2025-03-20,142,623806,8526,710,135,125
L0006,2025-03-21,176,544720,13353,528,175,172
L0006,2025-03-22,201,696666,23553,1005,172,168
L0006,2025-03-23,170,374170,18183,1020,154,151
